language,subject,popularity_measure,year,month,post_type_id,country,value,date
Python,Summarymachine Learning,Score,2017,9,1,new zealand,0,2017-09-01
Python,Summarymachine Learning,Score,2017,9,1,portugal,0,2017-09-01
Python,Summarymachine Learning,Score,2017,9,1,switzerland,1,2017-09-01
Python,Summarymachine Learning,Score,2017,9,1,,237,2017-09-01
Python,Summarymachine Learning,Score,2017,9,1,israel,0,2017-09-01
Python,Summarymachine Learning,Score,2017,9,1,invalid,3,2017-09-01
Python,Summarymachine Learning,Score,2017,10,1,colombia,0,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,finland,0,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,united states,-3,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,kenya,0,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,brazil,1,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,australia,0,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,malaysia,0,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,russia,0,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,india,2,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,portugal,2,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,,221,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,new zealand,2,2017-10-01
Python,Summarymachine Learning,Score,2017,10,1,invalid,-2,2017-10-01
Python,Summarymachine Learning,Score,2017,11,1,netherlands,2,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,taiwan,0,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,ukraine,2,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,,210,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,canada,0,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,sweden,0,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,invalid,0,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,australia,2,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,india,2,2017-11-01
Python,Summarymachine Learning,Score,2017,11,1,united states,3,2017-11-01
Python,Summarymachine Learning,Score,2017,12,1,invalid,26,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,india,1,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,,203,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,greece,1,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,iran,0,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,south africa,0,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,italy,2,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,pakistan,0,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,israel,6,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,united states,1,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,china,1,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,australia,0,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,ireland,0,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,estonia,3,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,bosnia and herzegovina,0,2017-12-01
Python,Summarymachine Learning,Score,2017,12,1,france,0,2017-12-01
Python,Summarymachine Learning,Score,2018,1,1,belarus,0,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,,235,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,norway,10,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,united states,6,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,morocco,1,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,united kingdom,0,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,france,11,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,mexico,0,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,nigeria,0,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,invalid,4,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,australia,-1,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,india,3,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,belgium,1,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,italy,2,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,lebanon,1,2018-01-01
Python,Summarymachine Learning,Score,2018,1,1,finland,0,2018-01-01
Python,Summarymachine Learning,Score,2018,2,1,china,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,russia,1,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,india,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,,378,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,thailand,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,ireland,-2,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,invalid,7,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,mauritius,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,france,6,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,uzbekistan,2,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,nigeria,2,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,ukraine,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,israel,1,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,italy,2,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,mongolia,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,greece,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,croatia,0,2018-02-01
Python,Summarymachine Learning,Score,2018,2,1,united states,2,2018-02-01
Python,Summarymachine Learning,Score,2018,3,1,spain,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,united states,-1,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,invalid,14,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,canada,-1,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,argentina,5,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,chile,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,el salvador,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,iran,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,brazil,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,,180,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,egypt,1,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,armenia,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,colombia,1,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,maldives,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,finland,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,nepal,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,pakistan,2,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,india,9,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,norway,-2,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,france,1,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,tunisia,0,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,australia,1,2018-03-01
Python,Summarymachine Learning,Score,2018,3,1,israel,1,2018-03-01
Python,Summarymachine Learning,Score,2018,4,1,canada,1,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,invalid,15,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,finland,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,brazil,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,norway,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,indonesia,1,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,morocco,2,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,uruguay,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,egypt,2,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,russia,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,germany,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,argentina,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,india,5,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,belgium,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,bosnia and herzegovina,-1,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,netherlands,-1,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,spain,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,united states,-7,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,greece,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,tunisia,1,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,china,1,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,philippines,-3,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,pakistan,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,slovenia,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,united kingdom,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,hong kong,0,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,colombia,-2,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,,231,2018-04-01
Python,Summarymachine Learning,Score,2018,4,1,france,0,2018-04-01
Python,Summarymachine Learning,Score,2018,5,1,slovenia,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,india,2,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,invalid,13,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,israel,1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,,201,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,united kingdom,1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,australia,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,netherlands,1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,indonesia,1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,france,1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,italy,1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,united states,13,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,albania,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,pakistan,-1,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,egypt,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,brazil,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,russia,6,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,germany,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,austria,0,2018-05-01
Python,Summarymachine Learning,Score,2018,5,1,iran,0,2018-05-01
Python,Summarymachine Learning,Score,2018,6,1,pakistan,4,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,china,-1,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,australia,1,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,israel,1,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,united states,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,united kingdom,-2,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,russia,8,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,,107,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,slovenia,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,jordan,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,belgium,-2,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,malaysia,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,invalid,1,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,norway,2,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,switzerland,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,india,-2,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,portugal,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,indonesia,0,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,romania,-2,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,nigeria,1,2018-06-01
Python,Summarymachine Learning,Score,2018,6,1,mongolia,0,2018-06-01
Python,Summarymachine Learning,Score,2018,7,1,united arab emirates,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,thailand,-3,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,japan,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,new zealand,1,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,canada,1,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,lebanon,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,india,4,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,turkey,1,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,united kingdom,2,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,united states,2,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,,82,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,denmark,2,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,china,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,indonesia,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,pakistan,1,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,invalid,3,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,argentina,2,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,poland,1,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,france,1,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,russia,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,iran,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,australia,0,2018-07-01
Python,Summarymachine Learning,Score,2018,7,1,israel,1,2018-07-01
Python,Summarymachine Learning,Score,2018,8,1,ukraine,0,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,nigeria,3,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,spain,5,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,india,5,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,russia,1,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,china,0,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,brazil,1,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,france,5,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,invalid,13,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,,238,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,romania,1,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,indonesia,1,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,united kingdom,1,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,cambodia,0,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,united states,6,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,iran,2,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,israel,0,2018-08-01
Python,Summarymachine Learning,Score,2018,8,1,ethiopia,1,2018-08-01
Python,Summarymachine Learning,Score,2018,9,1,united arab emirates,1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,india,3,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,indonesia,1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,turkey,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,romania,-1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,bangladesh,-1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,hong kong,2,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,denmark,1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,venezuela,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,france,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,canada,2,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,invalid,15,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,belgium,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,argentina,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,germany,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,ukraine,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,azerbaijan,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,israel,2,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,iran,-1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,united states,2,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,poland,1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,china,-1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,spain,1,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,namibia,0,2018-09-01
Python,Summarymachine Learning,Score,2018,9,1,,97,2018-09-01
Python,Summarymachine Learning,Score,2018,10,1,bangladesh,-1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,united states,-1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,namibia,-1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,thailand,-3,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,,57,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,bosnia and herzegovina,1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,india,5,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,france,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,israel,1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,invalid,-1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,australia,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,poland,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,brazil,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,angola,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,guatemala,-1,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,united kingdom,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,sri lanka,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,nigeria,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,canada,0,2018-10-01
Python,Summarymachine Learning,Score,2018,10,1,china,0,2018-10-01
Python,Summarymachine Learning,Views,2012,1,1,,38841,2012-01-01
Python,Summarymachine Learning,Views,2012,1,1,philippines,8776,2012-01-01
Python,Summarymachine Learning,Views,2012,1,1,thailand,1877,2012-01-01
Python,Summarymachine Learning,Views,2012,2,1,,72386,2012-02-01
Python,Summarymachine Learning,Views,2012,2,1,invalid,952,2012-02-01
Python,Summarymachine Learning,Views,2012,3,1,united kingdom,11886,2012-03-01
Python,Summarymachine Learning,Views,2012,3,1,invalid,716,2012-03-01
Python,Summarymachine Learning,Views,2012,3,1,,10826,2012-03-01
Python,Summarymachine Learning,Views,2012,4,1,,80298,2012-04-01
Python,Summarymachine Learning,Views,2012,4,1,india,3395,2012-04-01
Python,Summarymachine Learning,Views,2012,5,1,,95350,2012-05-01
Python,Summarymachine Learning,Views,2012,6,1,italy,1510,2012-06-01
Python,Summarymachine Learning,Views,2012,6,1,india,2118,2012-06-01
Python,Summarymachine Learning,Views,2012,6,1,,72215,2012-06-01
Python,Summarymachine Learning,Views,2012,7,1,,24531,2012-07-01
